ID,Votes,Title,Year,Released,Runtime,Genre,Director,Writer,Actors,Plot,Country,Awards,RT_Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,BoxOffice,Production
tt8060408,964,Brother of the Year,2018,06 Jul 2018,125 min,"Comedy, Drama, Romance",Witthaya Thongyooyong,"Nontra Kumwong, Tossaphon Riantong, Witthaya Thongyooyong, Adisorn Trisirikasem","Sunny Suwanmethanont, Urassaya Sperbund, Nichkhun, Anchuleeon Buagaew",Jane lives with her brother Chut with her being the only one doing everything around the house. But Chut will need to learn to take care of himself when Jane is about to get married and move to Japan,Thailand,N/A,,N/A,6.8,952,tt8060408,movie,N/A,Asia Releasing
tt8060624,702,Nawabzaade,2018,27 Jul 2018,112 min,"Comedy, Romance",Jayesh Pradhan,Pradeep Singh,"Dharmesh Yelande, Punit Pathak, Raghav Juyal, Isha Rikhi","Nawabzaade is a Hindi movie starring Raghav Juyal, Punit Pathak and Dharmesh Yelande in prominent roles. It is a romantic-comedy directed by Jayesh Pradhan, with Remo D' Souza as the producer, forming a part of the crew.",India,N/A,,N/A,5.1,603,tt8060624,movie,N/A,N/A
tt8061070,569,Cici Babam,2018,20 Apr 2018,99 min,Comedy,Meltem Bozoflu,"Eray Akyamaner, Ugur Güvercin, Murat Kepez, Ayberk Sak, Sila Çetindag, Sükrü Özbey","Onur Buldu, Mahir Ipek, Derya Karadas, Onur Atilla","When three adult siblings who have lost their father get a step dad, things get out of hand. As the step dad tries to get himself accepted in the family, the three siblings who don't want ...",Turkey,N/A,,N/A,5.7,476,tt8061070,movie,N/A,N/A
tt8071688,726,Jamba Lakidi Pamba,2018,22 Jun 2018,141 min,"Comedy, Fantasy",J.B. Murali Krishna,"Srinivas Ankaalapu (dialogue), J.B. Murali Krishna","Srinivasa Reddy, Siddhi Idnani, Vennela Kishore, Krishna Murali Posani",This is the story of a man and woman who were joined together by destiny and how they were thrown into the brink of divorce due some unexpected twists and turns. The film will be a complete...,India,N/A,,N/A,7.9,724,tt8071688,movie,N/A,N/A
tt8072400,1037,Hello Guru Prema Kosame,2018,18 Oct 2018,140 min,"Comedy, Romance",Trinadha Rao Nakkina,"Sai Krishna Biyyapu, Prasanna Kumar (dialogue), Prasanna Kumar (screenplay), Prasanna Kumar (story), Trinadha Rao Nakkina (screenplay)","Ram Pothineni, Anupama Parameshwaran, Pranitha, Aamani","After a rocky start, a friendship develops between a happy-go-lucky youth and a girl from the city.",India,N/A,,N/A,7.2,919,tt8072400,movie,N/A,N/A
tt8074486,802,The Row,2018,27 Jul 2018,85 min,"Horror, Thriller",Matty Beckerman,Sarah Scougal,"Lala Kent, Randy Couture, Natali Yura, Shea Buckner",A college freshman discovers a dark secret about the sorority house she's pledging for after a series of murders terrorize the campus.,"Canada, USA",N/A,,N/A,3.3,756,tt8074486,movie,N/A,Lionsgate
tt8075192,23786,Shoplifters,2018,23 Nov 2018,121 min,"Crime, Drama",Hirokazu Koreeda,"Hirokazu Koreeda (original story), Hirokazu Koreeda (screenplay)","Lily Franky, Sakura Andô, Kirin Kiki, Mayu Matsuoka",A family of small-time crooks take in a child they find outside in the cold.,Japan,N/A,93/100,93,8.1,"19,739",tt8075192,movie,N/A,N/A
tt8080556,735,The Director and the Jedi,2018,12 Mar 2018,135 min,Documentary,Anthony Wonke,Tylie Cox,"Ram Bergman, John Boyega, Dave Chapman, Jamie Christopher",An intimate documentary delving into Rian Johnson's process as he comes in as a director new to the Star Wars universe.,USA,N/A,,N/A,7.2,701,tt8080556,movie,N/A,Lucasfilm
tt8081062,3225,Amazing China,2018,02 Mar 2018,90 min,Documentary,Tie Wei,N/A,Jinping Xi,A documentary film that records China's achievements in the past five years.,China,N/A,,N/A,1.3,"3,226",tt8081062,movie,N/A,N/A
tt8090628,566,Kinavally,2018,27 Jul 2018,141 min,"Comedy, Horror, Mystery",Sugeeth,"Vishnu Ramachandran (script), Syam Seethal (script)","Sowmya Menon, Hareesh Perumanna, Surabhi Santhosh, Ajmal Zayn","Vivek is celebrating his wedding anniversary with his wife Ann, who decides to invite four of his friends to surprise her husband. But, their celebrations are short-lived as they start experiencing paranormal activities around them.",India,N/A,,N/A,8.5,553,tt8090628,movie,N/A,N/A
tt8092252,1950,Be with You,2018,06 Apr 2018,132 min,"Drama, Fantasy, Romance",Jang-Hoon Lee,"Takuji Ichikawa (novel), Su-jin Kang, Jang-Hoon Lee","Ji-seob So, Ye-jin Son, Yoo-ram Bae, Hyeon-soo Kim","Woo Jin takes care of his son Ji Ho alone after his wife Soo A passed away. Before she passed away, she promised she would be back on a rainy day one year later. One year later, Soo A appears again, but she does not remember anything.",South Korea,N/A,,N/A,7.6,"1,883",tt8092252,movie,N/A,N/A
tt8093952,513,Padi Padi Leche Manasu,2018,20 Dec 2018,158 min,"Drama, Romance",Hanumantha Rao Raghavapudi,Hanumantha Rao Raghavapudi,"Sharvanand, Sai Pallavi, Suneel, Murli Sharma","Set in Kolkata, the romantic drama chronicles the shared destiny of a young couple as they navigate through the highs and lows of a budding relationship.",India,N/A,,N/A,6.4,505,tt8093952,movie,N/A,Nirvana Cinemas
tt8095860,759,By the Grace of God,2018,20 Feb 2019,137 min,N/A,François Ozon,François Ozon,"Melvil Poupaud, Denis Ménochet, Swann Arlaud, Éric Caravaca","The three men, friends of childhood, will cross, compare their personal experiences and question their life of couple, family and professional.","France, Belgium",N/A,76/100,76,7.6,692,tt8095860,movie,N/A,N/A
tt8097306,3018,Nobody's Fool,2018,02 Nov 2018,110 min,"Comedy, Drama, Romance",Tyler Perry,Tyler Perry,"Tiffany Haddish, Tika Sumpter, Omari Hardwick, Mehcad Brooks",A woman is released from prison and reunites with her sister. She soon discovers that her sister is in an online relationship with a man who may not be what he seems.,USA,N/A,39/100,39,4.5,"2,796",tt8097306,movie,N/A,N/A
tt8106160,2915,The American Meme,2018,07 Dec 2018,98 min,Documentary,Bert Marcus,Bert Marcus,"Kirill Bichutsky, Hailey Bieber, Amanda Cerny, Dane Cook","THE AMERICAN MEME follows the journeys of four shocking social media disruptors, Paris Hilton (@parishilton), Josh Ostrovsky (@thefatjewish), Brittany Furlan (@brittanyfurlan) and Kirill ...",USA,N/A,93%,60,6.2,"2,877",tt8106160,movie,N/A,Netflix
tt8106570,1331,The Rachel Divide,2018,27 Apr 2018,100 min,Documentary,Laura Brownson,"Laura Brownson, Jeff Seymann Gilbert","Siobhan Abrams, Tim Black, Esther Dolezal, Izaiah Dolezal",Rachel Dolezal becomes a social phenomenon when she passes herself off as an African American and becomes the head of her local N.A.A.C.P. chapter.,USA,1 nomination.,72%,59,6.2,"1,317",tt8106570,movie,N/A,Netflix
tt8106576,1557,The Bleeding Edge,2018,27 Jul 2018,99 min,Documentary,Kirby Dick,"Kirby Dick, Amy Ziering (additional writing)","Robert Bridges, Angie Firmalino, Rita Redberg, Stephen Tower",A look at the unforeseen consequences of advanced technological devices used in the medical field.,"Australia, USA",N/A,100%,74,7.7,"1,558",tt8106576,movie,N/A,Netflix
tt8107464,631,Amar Akbar Anthony,2018,16 Nov 2018,153 min,"Action, Comedy",Sreenu Vaitla,"Vamsi Rajesh Kondaveeti, Kollipara Praveen (script assistance), Varma Praveen (script assistance), Sreenu Vaitla","Ileana D'Cruz, Ravi Teja, Jamaal Burcher, Abhirami",A man suffering from Dissociative Identity Disorder has to take revenge against four businessmen for the murder of his family while his past confronts him in the form of his childhood love.,India,N/A,,N/A,5.0,577,tt8107464,movie,N/A,East West Entertainers
tt8108034,1903,Nota,2018,04 Oct 2018,145 min,Drama,Anand Shankar,Shan Karuppusamy,"Vijay Deverakonda, Nassar, Sathyaraj, M.S. Bhaskar",A bachelor who is unaware of the political world is appointed a Chief Minister when his corrupt father retires.,India,N/A,,N/A,6.6,"1,713",tt8108034,movie,N/A,N/A
tt8108198,37822,Andhadhun,2018,05 Oct 2018,139 min,"Crime, Thriller",Sriram Raghavan,"Arijit Biswas, Yogesh Chandekar, Sriram Raghavan, Hemanth M. Rao, Pooja Ladha Surti, Olivier Treiner (based on the story by)","Ayushmann Khurrana, Tabu, Radhika Apte, Anil Dhawan",A series of mysterious events change the life of a blind pianist who now must report a crime that was actually never witnessed by him.,India,N/A,100%,N/A,8.6,"35,889",tt8108198,movie,N/A,Viacom 18 Motion Pictures
tt8108202,18046,Stree,2018,31 Aug 2018,128 min,"Comedy, Horror",Amar Kaushik,"Raj Nidimoru, Krishna D.K., Sumit Arora (dialogue), Pawan Sony (additional story)","Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Aparshakti Khurana","In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",India,N/A,,N/A,7.8,"17,202",tt8108202,movie,N/A,N/A
tt8108230,729,Pokémon the Movie: The Power of Us,2018,24 Nov 2018,97 min,"Animation, Action, Adventure, Family, Fantasy",Tetsuo Yajima,"Aya Takaha, Eiji Umehara","Emily Bauer, Sam Black, Kathryn Cahill, Roger Callagy","Ash meets five residents who come together to save the day when a series of threats endanger the annual Wind Festival and the entire population of their home, Fula City",Japan,N/A,,N/A,6.5,659,tt8108230,movie,N/A,Oriental Light and Magic
tt8116428,3028,Along with the Gods: The Last 49 Days,2018,01 Aug 2018,142 min,"Action, Drama, Fantasy",Yong-hwa Kim,"Ho-min Ju (comic ""Singwa hamkke""), Yong-hwa Kim (screenplay)","Jung-woo Ha, Ji-Hoon Ju, Hyang-gi Kim, Dong-seok Ma","In the afterlife, one guardian helps a man through his trials, while his two colleagues help a former guardian on earth.",South Korea,N/A,50%,N/A,7.1,"2,972",tt8116428,movie,N/A,Well Go USA Entertainment
tt8119680,576,Dark Figure of Crime,2018,03 Oct 2018,110 min,"Crime, Drama",Tae-Gyoon Kim,N/A,"Yoon-Seok Kim, Ji-Hoon Ju, Jin Heo, Seon-kyu Jin",A criminal thriller about the fierce psychological confrontation between a detective and a killer who confessed to multiple murders.,South Korea,N/A,,N/A,6.8,454,tt8119680,movie,N/A,Showbox
